STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMIN
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-07-23,87,60
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-07-24,71,52
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-07-25,70,52
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-07-26,77,53
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-07-27,85,59
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-07-28,74,51
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-07-29,69,51
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-07-30,79,51
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-07-31,79,52
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-01,85,59
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-02,89,69
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-03,81,70
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-04,85,58
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-05,72,56
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-06,69,54
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-07,69,54
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-08,69,53
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-09,62,53
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-10,70,53
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-11,74,53
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-12,69,52
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-13,67,51
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-14,55,52
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-15,64,51
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-16,69,52
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-17,74,54
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-18,72,54
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-19,68,54
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-20,70,55
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-21,66,55
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-22,77,54
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-23,70,54
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-24,68,52
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-25,81,51
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-26,97,72
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-27,99,71
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-28,94,61
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-29,72,53
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-30,77,51
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-08-31,93,59
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-09-01,104,84
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-09-02,107,86
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-09-03,96,72
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-09-04,76,63
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-09-05,80,61
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-09-06,72,58
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-09-07,64,59
USR0000COKN,"OAKLAND NORTH CALIFORNIA, CA US",37.865,-122.2208,427.6,2017-09-08,72,57
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-01,74,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-02,69,57
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-04,67,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-05,69,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-06,85,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-07,86,58
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-08,85,58
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-09,69,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-10,66,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-11,67,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-12,61,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-13,78,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-14,80,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-15,80,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-16,69,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-17,70,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-18,90,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-19,84,61
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-20,81,57
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-21,73,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-22,72,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-23,74,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-24,79,59
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-25,97,58
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-26,97,63
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-27,92,61
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-28,75,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-29,65,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-09-30,68,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-02,80,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-03,80,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-04,67,57
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-05,80,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-06,83,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-07,91,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-08,87,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-09,88,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-11,85,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-12,63,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-13,66,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-14,64,59
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-15,67,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-16,67,57
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-17,67,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-18,69,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-19,76,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-21,80,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-22,72,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-23,67,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-24,73,58
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-26,70,57
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-27,66,57
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-28,65,59
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-29,67,60
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-10-30,67,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-01,71,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-02,73,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-03,73,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-04,72,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-05,69,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-06,67,59
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-07,71,57
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-08,76,58
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-10,77,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-11,71,58
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-12,69,58
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-14,69,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-15,62,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-17,71,45
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-18,64,44
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-19,60,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-20,69,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-21,62,49
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-22,60,46
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-23,59,48
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-24,59,42
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-26,57,45
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-27,59,49
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-28,65,49
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-29,60,44
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-11-30,60,44
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-01,61,44
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-02,64,48
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-03,73,45
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-04,59,45
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-05,58,47
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-06,56,42
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-08,54,40
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-09,59,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-10,60,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-11,57,46
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-12,57,46
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-13,58,46
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-14,60,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-15,59,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-16,57,46
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-17,57,37
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-18,53,35
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-20,59,42
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-21,62,44
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-22,62,42
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-23,55,46
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-24,53,39
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-25,52,36
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-26,53,41
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-27,53,40
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-28,61,41
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-29,61,45
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-30,57,43
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2016-12-31,54,42
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-01,54,43
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-02,54,42
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-03,52,46
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-04,57,47
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-05,52,43
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-06,50,33
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-07,58,41
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-08,61,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-09,60,50
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-10,58,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-11,58,48
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-12,52,44
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-14,56,39
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-15,53,41
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-16,58,41
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-17,54,40
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-18,51,45
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-19,58,50
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-20,56,47
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-22,55,41
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-23,51,42
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-24,54,43
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-25,55,40
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-26,55,43
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-27,60,43
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-28,60,43
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-01-29,65,43
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-01,73,43
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-03,59,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-04,56,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-05,57,49
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-06,66,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-07,,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-08,60,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-09,61,57
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-10,61,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-11,61,46
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-12,67,43
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-13,65,41
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-14,68,46
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-15,68,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-16,62,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-17,63,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-18,58,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-19,56,48
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-20,56,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-21,59,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-22,56,44
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-23,55,41
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-24,55,38
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-25,55,42
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-26,60,40
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-27,59,41
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-02-28,58,42
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-01,62,42
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-02,66,43
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-03,67,45
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-04,58,48
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-05,56,43
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-06,55,43
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-07,58,42
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-08,65,46
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-11,71,50
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-12,70,49
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-14,79,48
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-15,74,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-16,65,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-17,73,48
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-18,74,48
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-19,74,48
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-20,62,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-21,63,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-22,61,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-24,57,50
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-25,64,49
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-26,63,49
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-27,64,48
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-28,74,48
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-29,70,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-30,67,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-03-31,74,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-01,75,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-02,74,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-04,68,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-05,71,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-06,63,49
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-08,58,45
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-09,58,42
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-10,64,47
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-11,64,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-12,64,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-13,64,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-14,64,44
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-15,67,46
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-16,68,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-17,61,50
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-18,64,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-19,64,49
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-20,68,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-21,73,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-22,77,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-23,68,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-24,72,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-25,72,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-26,69,56
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-27,70,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-04-28,83,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-02,87,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-04,65,57
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-05,70,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-06,70,50
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-07,71,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-08,74,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-09,72,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-10,69,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-11,65,59
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-12,67,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-13,67,50
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-14,67,50
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-15,70,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-16,67,49
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-17,69,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-19,83,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-20,79,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-21,80,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-23,73,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-24,66,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-25,69,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-26,63,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-27,64,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-28,69,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-29,73,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-05-30,75,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-06-01,78,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-06-02,70,54
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-06-03,80,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-06-04,80,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-06-05,73,51
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-06-06,73,52
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-06-07,64,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-06-08,73,55
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-06-10,71,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-06-11,71,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-06-12,70,53
USC00047414,"RICHMOND, CA US",37.9191,-122.3772,6.1,2017-06-13,71,53
